MATERIAL,CALMONTH,OSMIT,ORFLG,TOTAL_STOCK,W_DEMAND18,W_DEMAND12,W_OPENQTY
987119,202009,EXCESS,Y,"10,519.00",0,0,0
987119,202010,EXCESS,Y,"10,519.00",0,0,0
987119,202011,EXCESS,Y,"10,519.00",0,0,0
987119,202012,EXCESS,Y,"5,719.00",0,0,0
987119,202101,EXCESS,Y,"5,719.00",0,0,0
987119,202102,EXCESS,Y,"4,999.00",0,0,0
987119,202103,EXCESS,Y,"4,999.00",0,0,0
987119,202104,EXCESS,Y,"4,999.00",0,0,0
987347,202102,ACTIVE,N,804,"1,111.80",741.198,0
987347,202103,ACTIVE,N,804,"1,100.48",733.655,20.704
987347,202104,EXCESS,N,804,21.298,14.199,5.325
987787,202010,OBSOLETE,N,"2,000.00",0.561,0.374,0
987787,202011,OBSOLETE,N,"2,000.00",0.561,0.374,0
987787,202012,OBSOLETE,N,"2,000.00",0.695,0.463,0
987787,202101,OBSOLETE,N,"2,000.00",0,0,0
987787,202102,OBSOLETE,N,"2,902.00",0,0,0
987787,202103,OBSOLETE,N,"2,890.00",0,0,0
987787,202104,OBSOLETE,N,"2,890.00",0,0,0
987789,202010,OBSOLETE,N,558,0,0,0
987789,202011,OBSOLETE,N,540,0,0,536.542
987862,202005,EXCESS,N,500,0,0,0
987862,202006,EXCESS,N,500,0,0,0
987862,202007,EXCESS,N,500,0,0,0
987862,202008,EXCESS,N,"6,924.00",0,0,0
987862,202009,EXCESS,N,"6,924.00",0,0,0
987862,202010,EXCESS,N,"7,164.00",182.714,121.809,67.924
987862,202011,EXCESS,N,"6,504.00",543.591,362.394,0
987862,202012,EXCESS,N,"6,340.00",285.898,190.599,0
987862,202101,EXCESS,N,"6,340.00",597.246,398.164,0
987862,202102,EXCESS,N,"6,340.00",725.804,483.869,0
987862,202103,EXCESS,N,"6,156.00","1,012.06",674.709,0
987862,202104,EXCESS,N,"6,180.00",18.042,12.028,11.938
990222,202005,EXCESS,N,"11,304.00",0,0,0
990222,202006,EXCESS,N,"11,304.00",0,0,0
990222,202007,EXCESS,N,"11,304.00",0,0,0
990222,202008,EXCESS,N,"11,304.00",0,0,0
990222,202009,EXCESS,N,"11,304.00",0,0,0
990222,202010,EXCESS,N,"1,414.00",0,0,0
990222,202011,EXCESS,N,"1,414.00",0,0,0
990222,202012,EXCESS,N,"37,804.00",0,0,0
990222,202101,EXCESS,N,"35,644.00",0,0,0
990222,202102,EXCESS,N,"33,600.00",0,0,0
990222,202103,EXCESS,N,"33,600.00",0,0,0
990222,202104,EXCESS,N,"30,360.00",0,0,0
990223,202005,EXCESS,N,890,0,0,0
990223,202006,EXCESS,N,890,0,0,0
990223,202007,EXCESS,N,"5,950.00",0,0,0
990223,202008,EXCESS,N,"5,950.00",0,0,0
990223,202009,EXCESS,N,"5,950.00",0,0,0
990223,202010,EXCESS,N,"2,710.00",0,0,0
990223,202011,EXCESS,N,"2,710.00",0,0,0
990223,202012,EXCESS,N,"3,300.00",0,0,0
990223,202101,EXCESS,N,"3,300.00",0,0,0
990223,202102,EXCESS,N,"3,300.00",0,0,0
990223,202103,EXCESS,N,"3,300.00",0,0,0
990223,202104,EXCESS,N,"2,755.00",0,0,0
990313,202005,EXCESS,N,500,77.04,51.36,0
990313,202006,EXCESS,N,500,76.295,50.863,0
990313,202007,EXCESS,N,500,76.513,51.009,0
990313,202008,EXCESS,N,"1,344.00",180.775,120.517,0
990313,202009,EXCESS,N,"1,344.00",0,0,0
990313,202010,EXCESS,N,"1,344.00",362.513,241.675,23.631
990494,202008,EXCESS,N,"5,784.00",131.886,87.924,0
990494,202009,EXCESS,N,"5,784.00",101.912,67.941,0
990494,202010,EXCESS,N,"5,766.00",101.912,67.941,0
990494,202011,EXCESS,N,"5,760.00",118.897,79.265,299.74
990494,202012,EXCESS,N,"5,460.00",203.813,135.875,0
990494,202101,EXCESS,N,"5,460.00",203.813,135.875,0
990494,202102,EXCESS,N,"5,460.00",203.813,135.875,0
990494,202103,EXCESS,N,"5,460.00",203.813,135.875,0
990494,202104,EXCESS,N,"5,460.00",563.484,375.656,0
990607,202010,EXCESS,N,"2,052.00",0,0,0
990607,202011,EXCESS,N,"1,542.00",50.587,33.725,0
990607,202012,EXCESS,N,"1,452.00",251.149,167.433,0
990607,202101,EXCESS,N,"1,452.00",521.641,347.761,0
990607,202102,ACTIVE,N,"1,452.00","8,770.23","5,846.82",0
990607,202103,ACTIVE,N,"1,452.00","9,265.49","6,176.99",0
990607,202104,ACTIVE,N,"1,452.00","8,280.97","5,520.65",0
991668,202005,EXCESS,N,"6,600.00",0,0,0
991668,202006,EXCESS,N,"6,600.00",0,0,0
991668,202007,EXCESS,N,"6,600.00",0,0,0
991668,202008,EXCESS,N,"6,600.00",0,0,0
991668,202009,EXCESS,N,"6,600.00",0,0,0
991668,202010,EXCESS,N,"3,576.00",0,0,0
991668,202011,EXCESS,N,"3,576.00",0,0,0
991668,202012,EXCESS,N,"16,800.00",0,0,0
991668,202101,EXCESS,N,"10,652.00",0,0,0
991668,202102,EXCESS,N,"2,430.00",0,0,0
991668,202103,EXCESS,N,"2,430.00",0,0,0
991668,202104,EXCESS,N,"7,490.00",0,0,0
991669,202005,EXCESS,N,"26,284.00",0,0,0
991669,202006,EXCESS,N,"26,284.00",0,0,0
991669,202007,EXCESS,N,"17,861.00",0,0,0
991669,202008,EXCESS,N,"13,829.00",0,0,0
991669,202009,EXCESS,N,"13,829.00",0,0,0
991669,202010,EXCESS,N,"11,489.00",0,0,0
991669,202011,EXCESS,N,"4,949.00",0,0,0
991669,202012,EXCESS,N,"4,949.00",0,0,0
991669,202101,EXCESS,N,"20,398.00",0,0,0
991669,202102,EXCESS,N,"19,376.00",0,0,0
991669,202103,EXCESS,N,"18,368.00",0,0,0
991669,202104,EXCESS,N,"15,344.00",0,0,0
1018861,202104,OBSOLETE,N,360,0,0,0
1018864,202104,OBSOLETE,N,54,0,0,0
1019663,202104,OBSOLETE,N,216,0,0,10
1019840,202104,EXCESS,N,36,0,0,4
1035574,202103,EXCESS,N,"3,120.00","1,238.93",825.952,"2,238.84"
1035574,202104,EXCESS,N,"3,120.00","1,212.06",808.041,"2,234.72"
1035665,202103,EXCESS,N,"3,120.00","1,105.17",736.781,"1,416.81"
1035665,202104,EXCESS,N,"3,120.00",900.946,600.631,"1,416.95"
1037478,202104,EXCESS,N,9,0.15,0.1,0.02
1037566,202104,OBSOLETE,N,24,0.152,0.101,12.144
1038063,202008,NEW,N,420,168.242,112.161,124.225
1038063,202009,NEW,N,420,84.132,56.088,124.225
1038063,202010,EXCESS,N,420,99.609,66.406,147.887
1038063,202011,EXCESS,N,420,67.318,44.879,94.648
1038063,202012,EXCESS,N,300,155.282,103.521,0
1038063,202101,EXCESS,N,300,52.941,35.294,0
1038063,202102,ACTIVE,N,300,510.916,340.611,0
1038063,202103,ACTIVE,N,300,"1,028.36",685.573,70.588
1038063,202104,ACTIVE,N,204,"1,224.40",816.264,0
1039301,202005,EXCESS,N,"21,128.00",0,0,0
1039301,202006,EXCESS,N,"14,622.00",0,0,0
1039301,202007,EXCESS,N,"14,453.00",0,0,0
1039301,202008,EXCESS,N,"9,849.00",0,0,0
1039301,202009,EXCESS,N,"14,924.00",0,0,0
1039301,202010,EXCESS,N,"13,569.00",0,0,0
1039301,202011,EXCESS,N,"9,715.00",0,0,0
1039301,202012,EXCESS,N,"10,059.00",0,0,0
1039301,202101,EXCESS,N,"5,471.00",0,0,0
1039301,202102,EXCESS,N,"15,769.00",0,0,0
1039301,202103,EXCESS,N,"18,826.00",0,0,0
1039301,202104,EXCESS,N,"34,659.00",0,0,0
1040737,202104,EXCESS,N,12,0,0,0
1041790,202104,OBSOLETE,N,12,0,0,0
1043745,202104,OBSOLETE,N,12,0,0,0
1044270,202104,OBSOLETE,N,12,0,0,0
1044291,202104,OBSOLETE,N,12,0,0,0
1044292,202104,OBSOLETE,N,12,0,0,0
1044355,202104,OBSOLETE,N,12,0,0,0
1045314,202104,OBSOLETE,N,24,0,0,0
1045713,202104,EXCESS,N,12,0,0,0
1045750,202104,OBSOLETE,N,12,0,0,0
1046599,202104,OBSOLETE,N,"6,652.00",0,0,22.085
1047447,202104,EXCESS,N,36,0,0,0
1048559,202104,OBSOLETE,N,36,0,0,0
1051426,202101,NEW,N,132,47.1,31.4,1.203
1051426,202102,NEW,N,132,796.565,531.043,1.971
1051426,202103,OBSOLETE,N,132,0,0,0.948
1051426,202104,OBSOLETE,N,122,0,0,1.187
1061248,202104,EXCESS,N,45,0,0,0
1061249,202104,EXCESS,N,225,0,0,0
1061250,202104,EXCESS,N,31,0,0,0
1061251,202104,EXCESS,N,36,0,0,0
1061252,202104,EXCESS,N,24,0,0,0
1061253,202104,EXCESS,N,37,0,0,0
1061416,202102,EXCESS,N,15,0,0,0
1061416,202103,EXCESS,N,15,0,0,0
1061416,202104,EXCESS,N,15,0,0,0
1061420,202010,NEW,N,17,67.355,44.903,55
1061420,202101,NEW,N,40,148.806,99.204,45
1061420,202104,ACTIVE,N,70,71.279,47.519,38.415
1061836,202104,NEW,N,"2,604.00","2,849.03","1,899.36","1,681.25"
1061837,202104,NEW,N,"2,532.00","5,131.95","3,421.30","1,310.69"
1061919,202101,NEW,N,"2,604.00","3,552.84","2,368.56",0
1061919,202102,NEW,N,"2,604.00","2,330.12","1,553.41",0
1061919,202103,NEW,N,"2,604.00","2,016.51","1,344.34","1,672.58"
1061919,202104,NEW,N,"2,604.00","2,016.10","1,344.07","1,672.58"
1061924,202103,EXCESS,N,"6,000.00","1,200.33",800.219,997.322
1061924,202104,EXCESS,N,"10,224.00","1,798.92","1,199.28","1,629.06"
1062466,202104,OBSOLETE,N,36,0,0,0
1066250,202008,NEW,N,6,0,0,0
1066250,202009,OBSOLETE,N,6,0,0,0
1066250,202010,OBSOLETE,N,6,0,0,0
1066250,202011,OBSOLETE,N,6,0,0,0
1066250,202012,OBSOLETE,N,6,0,0,0
1066250,202101,OBSOLETE,N,6,0,0,0
1066250,202102,OBSOLETE,N,6,0,0,0
1066250,202103,OBSOLETE,N,6,0,0,0
1066250,202104,OBSOLETE,N,6,0,0,0
1067192,202104,NEW,N,"6,720.00","25,191.31","16,794.21","2,438.76"
1067195,202104,NEW,N,"2,376.00","1,038.89",692.595,157.283
1067316,202104,NEW,N,288,440.274,293.516,416.843
1068040,202103,NEW,N,"1,716.00","2,766.58","1,844.39","4,283.86"
1068040,202104,NEW,N,"1,716.00","3,078.66","2,052.44","4,747.37"
1068041,202103,NEW,N,600,"1,828.36","1,218.91","1,008.89"
1068041,202104,NEW,N,"2,430.00","7,902.48","5,268.32","4,406.34"
1069763,202104,NEW,N,120,0,0,0
1069899,202104,OBSOLETE,N,276,0,0,26
1071265,202104,NEW,N,120,0,0,0
1071331,202104,OBSOLETE,N,120,0,0,0
1071731,202104,NEW,N,98,31.345,20.897,73.085
1071775,202103,ACTIVE,N,"3,156.00","8,162.90","5,441.93","2,045.52"
1071775,202104,ACTIVE,N,"2,346.00","7,011.14","4,674.09","3,107.96"
1071866,202103,NEW,N,"1,536.00","2,058.89","1,372.60","1,062.53"
1071867,202103,NEW,N,"1,152.00","1,448.43",965.623,609.021
1071868,202103,NEW,N,774,"1,095.86",730.573,266.322
1071868,202104,NEW,N,54,43.302,28.868,20.038
1071873,202104,NEW,N,"3,648.00","4,674.44","3,116.29",285.297
1071874,202103,NEW,N,"5,040.00","14,901.88","9,934.59","4,040.67"
1071874,202104,NEW,N,"3,996.00","11,603.15","7,735.43","4,398.50"
1071915,202103,NEW,N,768,"2,323.18","1,548.79",686.644
1071916,202104,NEW,N,"7,278.00","12,567.60","8,378.40","5,489.18"
1071917,202104,NEW,N,"4,134.00",43.495,28.997,"16,810.81"
1071918,202104,NEW,N,"1,560.00",23.55,15.7,255.121
1071920,202104,NEW,N,"7,284.00","31,656.21","21,104.14","3,008.17"
1071980,202103,OBSOLETE,N,"5,160.00","28,319.49","18,879.66","2,909.02"
1071980,202104,OBSOLETE,N,"4,440.00","58,825.94","39,217.29","5,788.66"
1072456,202104,NEW,N,"3,642.00","1,175.20",783.469,348.123
1072457,202104,NEW,N,"2,082.00",784.808,523.205,196.202
1072459,202104,NEW,N,"3,120.00","6,362.04","4,241.36",714.751
1073318,202008,NEW,N,780,563.144,375.429,50.004
1074801,202006,NEW,Y,"3,200.00",0,0,0
1074801,202102,NEW,Y,600,0,0,0
1074801,202103,NEW,Y,600,0,0,0
1074801,202104,EXCESS,Y,600,0,0,0
1074803,202006,NEW,Y,"2,234.00",0,0,0
1074803,202007,NEW,Y,508,0,0,0
1074803,202008,NEW,Y,508,0,0,0
1074803,202009,NEW,Y,"2,908.00",0,0,0
1074803,202010,NEW,Y,"2,733.00",0,0,0
1074803,202011,NEW,Y,"2,733.00",0,0,0
1074803,202012,NEW,Y,"1,500.00",0,0,0
1074803,202101,NEW,Y,"2,014.00",0,0,0
1074803,202102,NEW,Y,"1,033.00",0,0,0
1074803,202103,NEW,Y,"1,033.00",0,0,0
1074803,202104,EXCESS,Y,"3,433.00",0,0,0
1074804,202006,NEW,Y,"4,500.00",0,0,0
1074804,202007,NEW,Y,"2,076.00",0,0,0
1074804,202008,NEW,Y,"2,076.00",0,0,0
1074804,202009,NEW,Y,"1,253.00",0,0,0
1074804,202010,NEW,Y,"1,050.00",0,0,0
1074804,202011,NEW,Y,411,0,0,0
1074804,202012,NEW,Y,"2,205.00",0,0,0
1074804,202101,NEW,Y,"1,597.00",0,0,0
1074804,202102,NEW,Y,"1,096.00",0,0,0
1074804,202103,NEW,Y,"1,821.00",0,0,0
1074804,202104,EXCESS,Y,"1,806.00",0,0,0
1074855,202006,NEW,Y,"4,500.00",0,0,0
1074855,202007,NEW,Y,"6,026.00",0,0,0
1074855,202008,NEW,Y,"6,026.00",0,0,0
1074855,202009,NEW,Y,"4,229.00",0,0,0
1074855,202010,NEW,Y,"3,378.00",0,0,0
1074855,202011,NEW,Y,"2,847.00",0,0,0
1074855,202012,NEW,Y,"2,991.00",0,0,0
1074855,202101,NEW,Y,"1,727.00",0,0,0
1074855,202102,NEW,Y,"1,426.00",0,0,0
1074855,202103,NEW,Y,"2,242.00",0,0,0
1074855,202104,EXCESS,Y,"2,242.00",0,0,0
1074856,202006,NEW,Y,"2,450.00",0,0,0
1074856,202010,NEW,Y,"1,500.00",0,0,0
1074856,202011,NEW,Y,"1,635.00",0,0,0
1074856,202012,NEW,Y,"2,985.00",0,0,0
1074856,202101,NEW,Y,"1,978.00",0,0,0
1074856,202102,NEW,Y,"1,677.00",0,0,0
1074856,202103,NEW,Y,"1,677.00",0,0,0
1074856,202104,EXCESS,Y,"1,677.00",0,0,0
1074857,202006,NEW,Y,"4,050.00",0,0,0
1074857,202007,NEW,Y,"2,538.00",0,0,0
1074857,202008,NEW,Y,"2,538.00",0,0,0
1074857,202009,NEW,Y,"2,298.00",0,0,0
1074857,202010,NEW,Y,"1,978.00",0,0,0
1074857,202011,NEW,Y,"1,425.00",0,0,0
1074857,202012,NEW,Y,"1,978.00",0,0,0
1074857,202101,NEW,Y,"1,395.00",0,0,0
1074857,202102,NEW,Y,993,0,0,0
1074857,202103,NEW,Y,"2,252.00",0,0,0
1074857,202104,EXCESS,Y,"2,252.00",0,0,0
1074858,202006,NEW,Y,"8,500.00",0,0,0
1074858,202007,NEW,Y,225,0,0,0
1074858,202008,NEW,Y,225,0,0,0
1074858,202009,NEW,Y,225,0,0,0
1074858,202010,NEW,Y,225,0,0,0
1074858,202011,NEW,Y,225,0,0,0
1074858,202012,NEW,Y,225,0,0,0
1074858,202101,NEW,Y,225,0,0,0
1074858,202102,NEW,Y,225,0,0,0
1074858,202103,NEW,Y,225,0,0,0
1074858,202104,EXCESS,Y,225,0,0,0
1074859,202008,NEW,Y,"2,011.00",0,0,0
1074859,202009,NEW,Y,"1,410.00",0,0,0
1074859,202010,NEW,Y,"2,396.00",0,0,0
1074859,202011,NEW,Y,"1,848.00",0,0,0
1074859,202012,NEW,Y,"3,074.00",0,0,0
1074859,202101,NEW,Y,"2,002.00",0,0,0
1074859,202102,NEW,Y,"1,709.00",0,0,0
1074859,202103,NEW,Y,"1,209.00",0,0,0
1074859,202104,EXCESS,Y,"1,209.00",0,0,0
1074860,202102,NEW,Y,900,0,0,0
1074860,202103,NEW,Y,387,0,0,0
1074860,202104,EXCESS,Y,"1,385.00",0,0,0
1074861,202006,NEW,Y,"3,394.00",0,0,0
1074861,202007,NEW,Y,63,0,0,0
1074861,202008,NEW,Y,63,0,0,0
1074861,202009,NEW,Y,119,0,0,0
1074861,202010,NEW,Y,506,0,0,0
1074861,202011,NEW,Y,506,0,0,0
1074861,202012,NEW,Y,"2,971.00",0,0,0
1074861,202101,NEW,Y,"1,915.00",0,0,0
1074861,202102,NEW,Y,"1,898.00",0,0,0
1074861,202103,NEW,Y,"1,656.00",0,0,0
1074861,202104,EXCESS,Y,"1,598.00",0,0,0
1074862,202006,NEW,Y,"6,000.00",0,0,0
1074862,202007,NEW,Y,"4,800.00",0,0,0
1074862,202008,NEW,Y,"3,500.00",0,0,0
1074862,202009,NEW,Y,"2,566.00",0,0,0
1074862,202010,NEW,Y,"1,507.00",0,0,0
1074862,202011,NEW,Y,443,0,0,0
1074862,202012,NEW,Y,"1,677.00",0,0,0
1074862,202101,NEW,Y,"1,210.00",0,0,0
1074862,202102,NEW,Y,938,0,0,0
1074862,202103,NEW,Y,"1,012.00",0,0,0
1074862,202104,EXCESS,Y,"1,612.00",0,0,0
1075302,202004,NEW,N,75,0,0,0
1075452,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075453,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075454,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075475,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075476,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075477,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075478,202008,NEW,N,"2,448.00",0,0,"2,362.00"
1075479,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075480,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075481,202008,NEW,N,"1,224.00",0,0,"1,181.00"
1075596,202104,NEW,N,182,0,0,0
1076026,202007,NEW,N,756,0,0,0
1076027,202007,NEW,N,756,0,0,0
1076028,202007,NEW,N,756,0,0,0
1076029,202007,NEW,N,756,0,0,0
1076030,202007,NEW,N,756,0,0,0
1076033,202007,NEW,N,756,0,0,0
1076279,202102,EXCESS,N,"2,833.00","2,067.27","1,378.18","2,245.53"
1076279,202103,ACTIVE,N,"2,485.00","7,564.10","5,042.73","1,366.65"
1076279,202104,ACTIVE,N,"3,418.00",125.563,83.709,86.287
1076298,202102,ACTIVE,N,"2,088.00","3,528.32","2,352.22",590.989
1076298,202103,EXCESS,N,"2,299.00",297.406,198.271,276.716
1076298,202104,ACTIVE,N,"2,025.00",3.533,2.355,2.052
1076321,202102,ACTIVE,N,"2,280.00","5,623.48","3,748.99",796.37
1076321,202103,ACTIVE,N,"1,656.00","1,873.06","1,248.71","1,780.04"
1076321,202104,ACTIVE,N,"2,167.00",55.523,37.015,24.953
1076322,202102,ACTIVE,N,"2,136.00","4,292.98","2,861.99",578.151
1076322,202103,ACTIVE,N,"1,212.00","1,502.32","1,001.55","1,384.22"
1076322,202104,ACTIVE,N,"2,057.00",51.588,34.392,15.057
1076323,202102,ACTIVE,N,"2,088.00","4,957.19","3,304.79",678.744
1076323,202103,ACTIVE,N,"2,299.00",475.406,316.937,182.591
1076324,202102,ACTIVE,N,"1,080.00","6,001.06","4,000.71",791.608
1076324,202103,ACTIVE,N,600,488.565,325.71,600
1076324,202104,ACTIVE,N,"1,039.00",18.081,12.054,11.647
1076325,202102,ACTIVE,N,"1,668.00","5,795.93","3,863.95",733.542
1076325,202103,ACTIVE,N,"1,880.00",18.028,12.019,11.292
1076326,202102,ACTIVE,N,"2,280.00",0,0,"3,471.00"
1076326,202103,ACTIVE,N,"1,656.00",0,0,"12,051.00"
1076326,202104,ACTIVE,N,"2,180.00",167.567,111.711,63.457
1076328,202102,ACTIVE,N,"1,668.00","5,347.56","3,565.04",648.843
1076328,202103,ACTIVE,N,"1,878.00",8.917,5.945,4.064
1076331,202102,ACTIVE,N,"1,668.00","7,626.98","5,084.65",612.92
1076331,202103,ACTIVE,N,"1,880.00",11.168,7.445,4.157
1076332,202104,NEW,N,"2,136.00","10,672.76","7,115.17",604.182
1076339,202104,NEW,N,"3,048.00","53,947.80","35,965.20",905.826
1076359,202104,NEW,N,"2,352.00","8,729.38","5,819.59",15.76
1076360,202104,NEW,N,"2,124.00","5,817.21","3,878.14",39.016
1076361,202104,NEW,N,"1,314.00","8,318.53","5,545.69",30.506
1076367,202104,NEW,N,"2,376.00","5,489.77","3,659.85",488.328
1076368,202104,NEW,N,"2,268.00","5,848.00","3,898.66","1,764.00"
1076370,202104,NEW,N,"1,584.00","3,329.57","2,219.72","1,109.77"
1076374,202104,NEW,N,"2,268.00","8,892.72","5,928.48","1,277.71"
1076379,202104,ACTIVE,N,"2,328.00","15,100.90","10,067.26","2,525.14"
1076404,202104,NEW,N,"2,352.00","6,382.24","4,254.83",923.584
1076431,202104,ACTIVE,N,"2,820.00","4,894.94","3,263.30","1,476.09"
1076435,202104,ACTIVE,N,"2,316.00","3,914.13","2,609.42",0
1076436,202104,NEW,N,"2,268.00","4,186.98","2,791.32","2,692.62"
1076437,202104,NEW,N,"1,128.00","6,948.24","4,632.16","1,807.56"
1076438,202104,ACTIVE,N,"1,128.00","1,673.87","1,115.91",966.995
1076441,202104,ACTIVE,N,"2,232.00","7,794.97","5,196.65","1,218.83"
1076442,202104,ACTIVE,N,"2,136.00","9,415.32","6,276.88","1,588.51"
1076443,202104,ACTIVE,N,"2,616.00","20,782.72","13,855.14",12.253
1076499,202104,ACTIVE,N,"3,492.00","33,627.69","22,418.46","4,616.43"
1076512,202104,ACTIVE,N,744,"11,547.79","7,698.53",9.867
1076513,202104,ACTIVE,N,"2,328.00","7,106.69","4,737.80",11.635
1076519,202104,ACTIVE,N,"2,328.00","13,336.46","8,890.97","1,903.89"
1076520,202104,EXCESS,N,"2,412.00",780,520,57
1076521,202104,ACTIVE,N,"2,124.00","19,556.24","13,037.49",17.152
1076529,202104,EXCESS,N,"2,345.00",0,0,48
1076534,202104,ACTIVE,N,"2,304.00","8,294.22","5,529.48",0
1076667,202104,EXCESS,N,"2,316.00","2,158.51","1,439.01",0
1076673,202104,ACTIVE,N,468,"1,169.63",779.755,345.168
1076687,202104,EXCESS,N,"2,280.00",737.297,491.531,0
1076694,202104,EXCESS,N,"2,304.00","1,131.96",754.639,0
1076722,202102,ACTIVE,N,"2,280.00",0,0,"2,310.00"
1076722,202103,ACTIVE,N,"1,656.00",0,0,"2,377.00"
1076722,202104,ACTIVE,N,"2,229.00",137.827,91.885,21.304
1076748,202102,NEW,N,924,"1,855.39","1,236.93",4.071
1076748,202103,NEW,N,95,133.731,89.154,33.292
1076750,202102,NEW,N,"2,160.00","4,978.92","3,319.28",643.826
1076750,202103,NEW,N,"1,200.00","1,655.44","1,103.63",770.588
1076750,202104,NEW,N,"2,090.00",29.459,19.639,1.284
1076751,202102,NEW,N,"1,116.00","1,942.98","1,295.32",187.563
1076751,202103,NEW,N,636,652.692,435.128,461.582
1076751,202104,NEW,N,"1,057.00",52.447,34.965,17.962
1076752,202102,NEW,N,"2,280.00","6,070.25","4,046.83",235.316
1076752,202103,NEW,N,"2,490.00","1,472.24",981.495,241.947
1076767,202102,NEW,N,"2,280.00","21,724.89","14,483.26","2,176.36"
1076767,202103,NEW,N,"1,656.00","2,532.40","1,688.27","1,394.41"
1076767,202104,NEW,N,"2,149.00",65.983,43.989,23.602
1076800,202104,NEW,N,"2,448.00","64,452.11","42,968.07","1,207.28"
1076804,202104,NEW,N,"2,316.00","21,908.42","14,605.61","1,309.48"
1076811,202104,NEW,N,"2,340.00","29,845.35","19,896.90","1,052.51"
1076812,202104,NEW,N,"1,158.00","10,183.79","6,789.19",78.771
1076815,202104,NEW,N,"3,552.00","15,895.14","10,596.76","3,511.49"
1076822,202104,NEW,N,"2,664.00",0,0,"3,892.00"
1076824,202104,NEW,N,"3,516.00","1,35,873.72","90,582.48",625.71
1076830,202104,ACTIVE,N,"3,480.00","23,139.46","15,426.31",921.866
1076831,202104,NEW,N,"2,322.00","44,099.09","29,399.39",2.702
1076832,202104,NEW,N,"2,052.00","18,932.20","12,621.47",653.496
1076850,202104,NEW,N,"1,140.00","5,125.44","3,416.96",440.04
1076852,202104,NEW,N,"2,616.00","14,755.07","9,836.71","1,850.98"
1076854,202104,NEW,N,"2,232.00","13,840.40","9,226.93","1,067.44"
1076858,202104,NEW,N,"2,592.00","23,763.87","15,842.58",252.784
1076860,202104,NEW,N,"2,400.00","26,216.08","17,477.39","1,413.59"
1076862,202104,NEW,N,"1,968.00","5,425.04","3,616.70",127.625
1076864,202104,NEW,N,"2,375.00","8,732.19","5,821.46",336.635
1076896,202104,NEW,N,"2,268.00","6,162.47","4,108.32","2,051.58"
1076912,202104,NEW,N,"2,172.00",0,0,242
1076942,202104,NEW,N,"2,340.00","4,465.80","2,977.20",6.75
1076946,202104,NEW,N,"1,870.00",0,0,"2,052.00"
1076973,202104,ACTIVE,N,"2,604.00","14,096.14","9,397.43","2,948.77"
1076974,202104,ACTIVE,N,"2,460.00","53,963.69","35,975.80","3,117.03"
1077107,202103,ACTIVE,N,140,92.187,61.458,158.687
1077107,202104,ACTIVE,N,"1,168.00",209.024,139.349,180.823
1077109,202103,ACTIVE,N,140,176.355,117.57,160.537
1077109,202104,ACTIVE,N,"1,131.00",500.814,333.876,281.607
1077117,202102,ACTIVE,N,"2,160.00","4,008.32","2,672.21",595.254
1077117,202103,ACTIVE,N,"1,200.00",750.235,500.157,"1,337.13"
1077117,202104,ACTIVE,N,"2,026.00",19.945,13.297,11.965
1077130,202104,ACTIVE,N,"2,328.00","6,320.22","4,213.48",3.321
1077131,202104,EXCESS,N,"2,328.00","1,935.65","1,290.43","1,668.29"
1077132,202104,ACTIVE,N,"2,328.00","6,209.78","4,139.85",0.794
1077157,202104,ACTIVE,N,"2,268.00","9,123.66","6,082.44",3.444
1077159,202104,ACTIVE,N,"2,256.00","6,327.14","4,218.09","3,045.84"
1077162,202104,EXCESS,N,"2,208.00",0,0,4
1077179,202104,ACTIVE,N,264,"1,024.87",683.247,111.875
1077219,202103,ACTIVE,N,"1,656.00","1,126.69",751.127,"2,362.87"
1077219,202104,EXCESS,N,"2,208.00",39.182,26.121,25.159
1077220,202103,ACTIVE,N,"1,656.00","1,377.78",918.522,"1,696.37"
1077220,202104,ACTIVE,N,"2,175.00",123.303,82.202,66.52
1077238,202103,EXCESS,N,"1,560.00",512.952,341.968,"1,031.42"
1077238,202104,EXCESS,N,"1,560.00",459.575,306.383,"1,031.42"
1077240,202103,EXCESS,N,"1,560.00",0,0,"1,534.00"
1077240,202104,EXCESS,N,"1,560.00",0,0,"1,534.00"
1077254,202102,EXCESS,N,192,166.529,111.019,134.465
1077254,202103,EXCESS,N,192,62.836,41.891,156.26
1077254,202104,EXCESS,N,"3,168.00",637.549,425.033,"2,313.23"
1077261,202104,EXCESS,N,"2,256.00",0,0,"1,026.93"
1077264,202104,ACTIVE,N,"1,134.00","1,688.38","1,125.59","1,286.36"
1077266,202104,EXCESS,N,"2,268.00",345.809,230.539,"1,721.16"
1077273,202103,EXCESS,N,"1,560.00",738.627,492.418,803.043
1077273,202104,EXCESS,N,"1,560.00",687.059,458.039,816.195
1077275,202103,EXCESS,N,"1,560.00",313.641,209.094,"1,227.91"
1077275,202104,EXCESS,N,"1,560.00",255.099,170.066,"1,259.23"
